Date	Date (UTC)	Month	Day	Hour (UTC)	wetweight_g
323.29	11/20/13	11	20	7	0.750847113
323.33	11/20/13	11	20	8	0.750936514
323.37	11/20/13	11	20	9	0.751025883
323.42	11/20/13	11	20	10	0.751115219
323.46	11/20/13	11	20	11	0.751204523
323.5	11/20/13	11	20	12	0.751293792
323.54	11/20/13	11	20	13	0.751383027
323.58	11/20/13	11	20	14	0.751472227
323.62	11/20/13	11	20	15	0.751561392
323.67	11/20/13	11	20	16	0.751650522
323.71	11/20/13	11	20	17	0.751739615
323.75	11/20/13	11	20	18	0.751828671
323.79	11/20/13	11	20	19	0.751917689
323.83	11/20/13	11	20	20	0.75200667
323.87	11/20/13	11	20	21	0.752095613
323.92	11/20/13	11	20	22	0.752184516
323.96	11/20/13	11	20	23	0.752273381
324	11/20/13	11	20	0	0.752362205
324.04	11/21/13	11	21	1	0.752450989
324.08	11/21/13	11	21	2	0.752539713
324.12	11/21/13	11	21	3	0.752628265
324.17	11/21/13	11	21	4	0.75271663
324.21	11/21/13	11	21	5	0.752804809
324.25	11/21/13	11	21	6	0.752892807
324.29	11/21/13	11	21	7	0.752980624
324.33	11/21/13	11	21	8	0.753068264
324.37	11/21/13	11	21	9	0.753155728
324.42	11/21/13	11	21	10	0.75324302
324.46	11/21/13	11	21	11	0.753330141
324.5	11/21/13	11	21	12	0.753417094
324.54	11/21/13	11	21	13	0.753503881
324.58	11/21/13	11	21	14	0.753590504
324.62	11/21/13	11	21	15	0.753676966
324.67	11/21/13	11	21	16	0.753763269
324.71	11/21/13	11	21	17	0.753849416
324.75	11/21/13	11	21	18	0.753935408
324.79	11/21/13	11	21	19	0.754021248
324.83	11/21/13	11	21	20	0.754106937
324.87	11/21/13	11	21	21	0.754192479
324.92	11/21/13	11	21	22	0.754277876
324.96	11/21/13	11	21	23	0.754363129
325	11/21/13	11	21	0	0.75444824
325.04	11/22/13	11	22	1	0.754533213
325.08	11/22/13	11	22	2	0.754618049
325.12	11/22/13	11	22	3	0.75470275
325.17	11/22/13	11	22	4	0.754787319
325.21	11/22/13	11	22	5	0.754871757
325.25	11/22/13	11	22	6	0.754956066
325.29	11/22/13	11	22	7	0.755040249
325.33	11/22/13	11	22	8	0.755124308
325.37	11/22/13	11	22	9	0.755208245
325.42	11/22/13	11	22	10	0.755292061
325.46	11/22/13	11	22	11	0.75537576
325.5	11/22/13	11	22	12	0.755459342
325.54	11/22/13	11	22	13	0.75554281
325.58	11/22/13	11	22	14	0.755626166
325.62	11/22/13	11	22	15	0.755709412
325.67	11/22/13	11	22	16	0.755792549
325.71	11/22/13	11	22	17	0.75587558
325.75	11/22/13	11	22	18	0.755958508
325.79	11/22/13	11	22	19	0.756041332
325.83	11/22/13	11	22	20	0.756124056
325.87	11/22/13	11	22	21	0.756206682
325.92	11/22/13	11	22	22	0.756289211
325.96	11/22/13	11	22	23	0.756371645
326	11/22/13	11	22	0	0.756453986
326.04	11/23/13	11	23	1	0.756536236
326.08	11/23/13	11	23	2	0.756618396
326.12	11/23/13	11	23	3	0.756700469
326.17	11/23/13	11	23	4	0.756782457
326.21	11/23/13	11	23	5	0.756864361
326.25	11/23/13	11	23	6	0.756946182
326.29	11/23/13	11	23	7	0.757027923
326.33	11/23/13	11	23	8	0.757109586
326.37	11/23/13	11	23	9	0.757191171
326.42	11/23/13	11	23	10	0.757272682
326.46	11/23/13	11	23	11	0.757354119
326.5	11/23/13	11	23	12	0.757435484
326.54	11/23/13	11	23	13	0.75751678
326.58	11/23/13	11	23	14	0.757598007
326.62	11/23/13	11	23	15	0.757679167
326.67	11/23/13	11	23	16	0.757760262
326.71	11/23/13	11	23	17	0.757841294
326.75	11/23/13	11	23	18	0.757922264
326.79	11/23/13	11	23	19	0.758003174
326.83	11/23/13	11	23	20	0.758084025
326.87	11/23/13	11	23	21	0.758164819
326.92	11/23/13	11	23	22	0.758245557
326.96	11/23/13	11	23	23	0.758326242
327	11/23/13	11	23	0	0.758406874
327.04	11/24/13	11	24	1	0.758487455
327.08	11/24/13	11	24	2	0.758567987
327.12	11/24/13	11	24	3	0.758648472
327.17	11/24/13	11	24	4	0.758728909
327.21	11/24/13	11	24	5	0.758809302
327.25	11/24/13	11	24	6	0.758889651
327.29	11/24/13	11	24	7	0.758969959
327.33	11/24/13	11	24	8	0.759050226
327.37	11/24/13	11	24	9	0.759130453
327.42	11/24/13	11	24	10	0.759210643
327.46	11/24/13	11	24	11	0.759290797
327.5	11/24/13	11	24	12	0.759370915
327.54	11/24/13	11	24	13	0.759451
327.58	11/24/13	11	24	14	0.759531053
327.62	11/24/13	11	24	15	0.759611074
327.67	11/24/13	11	24	16	0.759691067
327.71	11/24/13	11	24	17	0.75977103
327.75	11/24/13	11	24	18	0.759850967
327.79	11/24/13	11	24	19	0.759930878
327.83	11/24/13	11	24	20	0.760010765
327.87	11/24/13	11	24	21	0.760090628
327.92	11/24/13	11	24	22	0.76017047
327.96	11/24/13	11	24	23	0.760250291
328	11/24/13	11	24	0	0.760330092
328.04	11/25/13	11	25	1	0.760409875
328.08	11/25/13	11	25	2	0.760489641
328.12	11/25/13	11	25	3	0.760569391
328.17	11/25/13	11	25	4	0.760649127
328.21	11/25/13	11	25	5	0.760728849
328.25	11/25/13	11	25	6	0.760808558
328.29	11/25/13	11	25	7	0.760888256
328.33	11/25/13	11	25	8	0.760967943
328.37	11/25/13	11	25	9	0.761047622
328.42	11/25/13	11	25	10	0.761127293
328.46	11/25/13	11	25	11	0.761206956
328.5	11/25/13	11	25	12	0.761286614
328.54	11/25/13	11	25	13	0.761366267
328.58	11/25/13	11	25	14	0.761445916
328.62	11/25/13	11	25	15	0.761525562
328.67	11/25/13	11	25	16	0.761605207
328.71	11/25/13	11	25	17	0.76168485
328.75	11/25/13	11	25	18	0.761764494
328.79	11/25/13	11	25	19	0.761844139
328.83	11/25/13	11	25	20	0.761923786
328.87	11/25/13	11	25	21	0.762003436
328.92	11/25/13	11	25	22	0.76208309
328.96	11/25/13	11	25	23	0.762162749
329	11/25/13	11	25	0	0.762242413
329.04	11/26/13	11	26	1	0.762322085
329.08	11/26/13	11	26	2	0.762401763
329.12	11/26/13	11	26	3	0.762481451
329.17	11/26/13	11	26	4	0.762561147
329.21	11/26/13	11	26	5	0.762640853
329.25	11/26/13	11	26	6	0.762720571
329.29	11/26/13	11	26	7	0.7628003
329.33	11/26/13	11	26	8	0.762880041
329.37	11/26/13	11	26	9	0.762959796
329.42	11/26/13	11	26	10	0.763039565
329.46	11/26/13	11	26	11	0.763119348
329.5	11/26/13	11	26	12	0.763199147
329.54	11/26/13	11	26	13	0.763278963
329.58	11/26/13	11	26	14	0.763358795
329.62	11/26/13	11	26	15	0.763438645
329.67	11/26/13	11	26	16	0.763518513
329.71	11/26/13	11	26	17	0.7635984
329.75	11/26/13	11	26	18	0.763678307
329.79	11/26/13	11	26	19	0.763758235
329.83	11/26/13	11	26	20	0.763838183
329.87	11/26/13	11	26	21	0.763918153
329.92	11/26/13	11	26	22	0.763998145
329.96	11/26/13	11	26	23	0.764078159
330	11/26/13	11	26	0	0.764158197
330.04	11/27/13	11	27	1	0.764238259
330.08	11/27/13	11	27	2	0.764318346
330.12	11/27/13	11	27	3	0.764398457
330.17	11/27/13	11	27	4	0.764478594
330.21	11/27/13	11	27	5	0.764558757
330.25	11/27/13	11	27	6	0.764638947
330.29	11/27/13	11	27	7	0.764719163
330.33	11/27/13	11	27	8	0.764799408
330.37	11/27/13	11	27	9	0.76487968
330.42	11/27/13	11	27	10	0.76495998
330.46	11/27/13	11	27	11	0.76504031
330.5	11/27/13	11	27	12	0.765120668
330.54	11/27/13	11	27	13	0.765201057
330.58	11/27/13	11	27	14	0.765281475
330.62	11/27/13	11	27	15	0.765361924
330.67	11/27/13	11	27	16	0.765442404
330.71	11/27/13	11	27	17	0.765522914
330.75	11/27/13	11	27	18	0.765603457
330.79	11/27/13	11	27	19	0.765684031
330.83	11/27/13	11	27	20	0.765764637
330.87	11/27/13	11	27	21	0.765845276
330.92	11/27/13	11	27	22	0.765925948
330.96	11/27/13	11	27	23	0.766006652
331	11/27/13	11	27	0	0.76608739
331.04	11/28/13	11	28	1	0.766168161
331.08	11/28/13	11	28	2	0.766248966
331.12	11/28/13	11	28	3	0.766329805
331.17	11/28/13	11	28	4	0.766410679
331.21	11/28/13	11	28	5	0.766491586
331.25	11/28/13	11	28	6	0.766572529
331.29	11/28/13	11	28	7	0.766653505
331.33	11/28/13	11	28	8	0.766734517
331.37	11/28/13	11	28	9	0.766815564
331.42	11/28/13	11	28	10	0.766896646
331.46	11/28/13	11	28	11	0.766977763
331.5	11/28/13	11	28	12	0.767058916
331.54	11/28/13	11	28	13	0.767140104
331.58	11/28/13	11	28	14	0.767221327
331.62	11/28/13	11	28	15	0.767302587
331.67	11/28/13	11	28	16	0.767383881
331.71	11/28/13	11	28	17	0.767465212
331.75	11/28/13	11	28	18	0.767546578
331.79	11/28/13	11	28	19	0.76762798
331.83	11/28/13	11	28	20	0.767709417
331.87	11/28/13	11	28	21	0.767790891
331.92	11/28/13	11	28	22	0.767872399
331.96	11/28/13	11	28	23	0.767953944
332	11/28/13	11	28	0	0.768035524
332.04	11/29/13	11	29	1	0.768117139
332.08	11/29/13	11	29	2	0.76819879
332.12	11/29/13	11	29	3	0.768280476
332.17	11/29/13	11	29	4	0.768362198
332.21	11/29/13	11	29	5	0.768443954
332.25	11/29/13	11	29	6	0.768525745
332.29	11/29/13	11	29	7	0.768607571
332.33	11/29/13	11	29	8	0.768689432
332.37	11/29/13	11	29	9	0.768771327
332.42	11/29/13	11	29	10	0.768853256
332.46	11/29/13	11	29	11	0.768935219
332.5	11/29/13	11	29	12	0.769017216
332.54	11/29/13	11	29	13	0.769099247
332.58	11/29/13	11	29	14	0.76918131
332.62	11/29/13	11	29	15	0.769263407
332.67	11/29/13	11	29	16	0.769345537
332.71	11/29/13	11	29	17	0.769427699
332.75	11/29/13	11	29	18	0.769509894
332.79	11/29/13	11	29	19	0.76959212
332.83	11/29/13	11	29	20	0.769674378
332.87	11/29/13	11	29	21	0.769756667
332.92	11/29/13	11	29	22	0.769838987
332.96	11/29/13	11	29	23	0.769921337
333	11/29/13	11	29	0	0.770003718
333.04	11/30/13	11	30	1	0.770086129
333.08	11/30/13	11	30	2	0.770168568
333.12	11/30/13	11	30	3	0.770251037
333.17	11/30/13	11	30	4	0.770333534
333.21	11/30/13	11	30	5	0.770416059
333.25	11/30/13	11	30	6	0.770498612
333.29	11/30/13	11	30	7	0.770581192
333.33	11/30/13	11	30	8	0.770663798
333.37	11/30/13	11	30	9	0.770746431
333.42	11/30/13	11	30	10	0.770829089
333.46	11/30/13	11	30	11	0.770911773
333.5	11/30/13	11	30	12	0.770994481
333.54	11/30/13	11	30	13	0.771077213
333.58	11/30/13	11	30	14	0.771159968
333.62	11/30/13	11	30	15	0.771242746
333.67	11/30/13	11	30	16	0.771325547
333.71	11/30/13	11	30	17	0.771408369
333.75	11/30/13	11	30	18	0.771491212
333.79	11/30/13	11	30	19	0.771574076
333.83	11/30/13	11	30	20	0.77165696
333.87	11/30/13	11	30	21	0.771739862
333.92	11/30/13	11	30	22	0.771822783
333.96	11/30/13	11	30	23	0.771905722
334	11/30/13	11	30	0	0.771988678
334.04	12/1/13	12	1	1	0.77207165
334.08	12/1/13	12	1	2	0.772154638
334.12	12/1/13	12	1	3	0.772237641
334.17	12/1/13	12	1	4	0.772320658
334.21	12/1/13	12	1	5	0.772403688
334.25	12/1/13	12	1	6	0.772486731
334.29	12/1/13	12	1	7	0.772569786
334.33	12/1/13	12	1	8	0.772652852
334.37	12/1/13	12	1	9	0.772735928
334.42	12/1/13	12	1	10	0.772819013
334.46	12/1/13	12	1	11	0.772902107
334.5	12/1/13	12	1	12	0.772985209
334.54	12/1/13	12	1	13	0.773068317
334.58	12/1/13	12	1	14	0.773151431
334.62	12/1/13	12	1	15	0.773234551
334.67	12/1/13	12	1	16	0.773317674
334.71	12/1/13	12	1	17	0.773400801
334.75	12/1/13	12	1	18	0.773483929
334.79	12/1/13	12	1	19	0.77356706
334.83	12/1/13	12	1	20	0.77365019
334.87	12/1/13	12	1	21	0.77373332
334.92	12/1/13	12	1	22	0.773816448
334.96	12/1/13	12	1	23	0.773899574
335	12/1/13	12	1	0	0.773982695
335.04	12/2/13	12	2	1	0.774065813
335.08	12/2/13	12	2	2	0.774148924
335.12	12/2/13	12	2	3	0.774232029
335.17	12/2/13	12	2	4	0.774315126
335.21	12/2/13	12	2	5	0.774398214
335.25	12/2/13	12	2	6	0.774481292
335.29	12/2/13	12	2	7	0.774564358
335.33	12/2/13	12	2	8	0.774647413
335.37	12/2/13	12	2	9	0.774730454
335.42	12/2/13	12	2	10	0.77481348
335.46	12/2/13	12	2	11	0.774896491
335.5	12/2/13	12	2	12	0.774979485
335.54	12/2/13	12	2	13	0.775062461
335.58	12/2/13	12	2	14	0.775145418
335.62	12/2/13	12	2	15	0.775228354
335.67	12/2/13	12	2	16	0.775311268
335.71	12/2/13	12	2	17	0.775394159
335.75	12/2/13	12	2	18	0.775477026
335.79	12/2/13	12	2	19	0.775559868
335.83	12/2/13	12	2	20	0.775642683
335.87	12/2/13	12	2	21	0.77572547
335.92	12/2/13	12	2	22	0.775808227
335.96	12/2/13	12	2	23	0.775890954
336	12/2/13	12	2	0	0.775973649
336.04	12/3/13	12	3	1	0.77605631
336.08	12/3/13	12	3	2	0.776138937
336.12	12/3/13	12	3	3	0.776221527
336.17	12/3/13	12	3	4	0.77630408
336.21	12/3/13	12	3	5	0.776386594
336.25	12/3/13	12	3	6	0.776469067
336.29	12/3/13	12	3	7	0.776551499
336.33	12/3/13	12	3	8	0.77663389
336.37	12/3/13	12	3	9	0.776716489
336.42	12/3/13	12	3	10	0.776799468
336.46	12/3/13	12	3	11	0.776882816
336.5	12/3/13	12	3	12	0.776966522
336.54	12/3/13	12	3	13	0.777050575
336.58	12/3/13	12	3	14	0.777134963
336.62	12/3/13	12	3	15	0.777219675
336.67	12/3/13	12	3	16	0.7773047
336.71	12/3/13	12	3	17	0.777390027
336.75	12/3/13	12	3	18	0.777475646
336.79	12/3/13	12	3	19	0.777561546
336.83	12/3/13	12	3	20	0.777647716
336.87	12/3/13	12	3	21	0.777734146
336.92	12/3/13	12	3	22	0.777820825
336.96	12/3/13	12	3	23	0.777907744
337	12/3/13	12	3	0	0.77799489
337.04	12/4/13	12	4	1	0.778082255
337.08	12/4/13	12	4	2	0.778169829
337.12	12/4/13	12	4	3	0.778257601
337.17	12/4/13	12	4	4	0.778345562
337.21	12/4/13	12	4	5	0.778433701
337.25	12/4/13	12	4	6	0.778522009
337.29	12/4/13	12	4	7	0.778610476
337.33	12/4/13	12	4	8	0.778699093
337.37	12/4/13	12	4	9	0.778787851
337.42	12/4/13	12	4	10	0.778876739
337.46	12/4/13	12	4	11	0.778965749
337.5	12/4/13	12	4	12	0.779054871
337.54	12/4/13	12	4	13	0.779144097
337.58	12/4/13	12	4	14	0.779233416
337.62	12/4/13	12	4	15	0.779322822
337.67	12/4/13	12	4	16	0.779412303
337.71	12/4/13	12	4	17	0.779501853
337.75	12/4/13	12	4	18	0.779591461
337.79	12/4/13	12	4	19	0.77968112
337.83	12/4/13	12	4	20	0.779770822
337.87	12/4/13	12	4	21	0.779860556
337.92	12/4/13	12	4	22	0.779950316
337.96	12/4/13	12	4	23	0.780040093
338	12/4/13	12	4	0	0.780129879
338.04	12/5/13	12	5	1	0.780219666
338.08	12/5/13	12	5	2	0.780309446
338.12	12/5/13	12	5	3	0.780399211
338.17	12/5/13	12	5	4	0.780488953
338.21	12/5/13	12	5	5	0.780578665
338.25	12/5/13	12	5	6	0.780668338
338.29	12/5/13	12	5	7	0.780757967
338.33	12/5/13	12	5	8	0.780847542
338.37	12/5/13	12	5	9	0.780937057
338.42	12/5/13	12	5	10	0.781026504
338.46	12/5/13	12	5	11	0.781115877
338.5	12/5/13	12	5	12	0.781205168
338.54	12/5/13	12	5	13	0.781294371
338.58	12/5/13	12	5	14	0.781383477
338.62	12/5/13	12	5	15	0.781472481
338.67	12/5/13	12	5	16	0.781561376
338.71	12/5/13	12	5	17	0.781650156
338.75	12/5/13	12	5	18	0.781738813
338.79	12/5/13	12	5	19	0.781827341
338.83	12/5/13	12	5	20	0.781915734
338.87	12/5/13	12	5	21	0.782003985
338.92	12/5/13	12	5	22	0.782092089
338.96	12/5/13	12	5	23	0.78218004
339	12/5/13	12	5	0	0.782267831
339.04	12/6/13	12	6	1	0.782355456
339.08	12/6/13	12	6	2	0.782442909
339.12	12/6/13	12	6	3	0.782530186
339.17	12/6/13	12	6	4	0.782617279
339.21	12/6/13	12	6	5	0.782704184
339.25	12/6/13	12	6	6	0.782790896
339.29	12/6/13	12	6	7	0.782877408
339.33	12/6/13	12	6	8	0.782963715
339.37	12/6/13	12	6	9	0.783049813
339.42	12/6/13	12	6	10	0.783135696
339.46	12/6/13	12	6	11	0.783221359
339.5	12/6/13	12	6	12	0.783306797
339.54	12/6/13	12	6	13	0.783392006
339.58	12/6/13	12	6	14	0.78347698
339.62	12/6/13	12	6	15	0.783561714
339.67	12/6/13	12	6	16	0.783646205
339.71	12/6/13	12	6	17	0.783730448
339.75	12/6/13	12	6	18	0.783814438
339.79	12/6/13	12	6	19	0.783898172
339.83	12/6/13	12	6	20	0.783981644
339.87	12/6/13	12	6	21	0.78406485
339.92	12/6/13	12	6	22	0.784147788
339.96	12/6/13	12	6	23	0.784230452
340	12/6/13	12	6	0	0.784312838
340.04	12/7/13	12	7	1	0.784394944
340.08	12/7/13	12	7	2	0.784476765
340.12	12/7/13	12	7	3	0.784558297
340.17	12/7/13	12	7	4	0.784639538
340.21	12/7/13	12	7	5	0.784720484
340.25	12/7/13	12	7	6	0.78480113
340.29	12/7/13	12	7	7	0.784881475
340.33	12/7/13	12	7	8	0.784961515
340.37	12/7/13	12	7	9	0.785041247
340.42	12/7/13	12	7	10	0.785120667
340.46	12/7/13	12	7	11	0.785199773
340.5	12/7/13	12	7	12	0.785278563
340.54	12/7/13	12	7	13	0.785357033
340.58	12/7/13	12	7	14	0.785435181
340.62	12/7/13	12	7	15	0.785513004
340.67	12/7/13	12	7	16	0.785590499
340.71	12/7/13	12	7	17	0.785667665
340.75	12/7/13	12	7	18	0.7857445
340.79	12/7/13	12	7	19	0.785821
340.83	12/7/13	12	7	20	0.785897164
340.87	12/7/13	12	7	21	0.78597299
340.92	12/7/13	12	7	22	0.786048475
340.96	12/7/13	12	7	23	0.786123619
341	12/7/13	12	7	0	0.786198419
341.04	12/8/13	12	8	1	0.786272874
341.08	12/8/13	12	8	2	0.786346981
341.12	12/8/13	12	8	3	0.78642074
341.17	12/8/13	12	8	4	0.78649415
341.21	12/8/13	12	8	5	0.786567208
341.25	12/8/13	12	8	6	0.786639914
341.29	12/8/13	12	8	7	0.786712266
341.33	12/8/13	12	8	8	0.786784264
341.37	12/8/13	12	8	9	0.786855907
341.42	12/8/13	12	8	10	0.786927193
341.46	12/8/13	12	8	11	0.786998122
341.5	12/8/13	12	8	12	0.787068693
341.54	12/8/13	12	8	13	0.787138906
341.58	12/8/13	12	8	14	0.78720876
341.62	12/8/13	12	8	15	0.787278254
341.67	12/8/13	12	8	16	0.787347389
341.71	12/8/13	12	8	17	0.787416164
341.75	12/8/13	12	8	18	0.787484579
341.79	12/8/13	12	8	19	0.787552634
341.83	12/8/13	12	8	20	0.787620329
341.87	12/8/13	12	8	21	0.787687664
341.92	12/8/13	12	8	22	0.787754639
341.96	12/8/13	12	8	23	0.787821254
342	12/8/13	12	8	0	0.787887511
342.04	12/9/13	12	9	1	0.787953408
342.08	12/9/13	12	9	2	0.788018948
342.12	12/9/13	12	9	3	0.78808413
342.17	12/9/13	12	9	4	0.788148956
342.21	12/9/13	12	9	5	0.788213426
342.25	12/9/13	12	9	6	0.78827754
342.29	12/9/13	12	9	7	0.788341301
342.33	12/9/13	12	9	8	0.788404709
342.37	12/9/13	12	9	9	0.788467765
342.42	12/9/13	12	9	10	0.788530471
342.46	12/9/13	12	9	11	0.788592827
342.5	12/9/13	12	9	12	0.788654836
342.54	12/9/13	12	9	13	0.788716499
342.58	12/9/13	12	9	14	0.788777818
342.62	12/9/13	12	9	15	0.788838793
342.67	12/9/13	12	9	16	0.788899428
342.71	12/9/13	12	9	17	0.788959723
342.75	12/9/13	12	9	18	0.789019682
342.79	12/9/13	12	9	19	0.789079305
342.83	12/9/13	12	9	20	0.789138595
342.87	12/9/13	12	9	21	0.789197555
342.92	12/9/13	12	9	22	0.789256186
342.96	12/9/13	12	9	23	0.789314492
343	12/9/13	12	9	0	0.789372474
343.04	12/10/13	12	10	1	0.789430135
343.08	12/10/13	12	10	2	0.789487478
343.12	12/10/13	12	10	3	0.789544506
343.17	12/10/13	12	10	4	0.789601221
343.21	12/10/13	12	10	5	0.789657626
343.25	12/10/13	12	10	6	0.789713726
343.29	12/10/13	12	10	7	0.789769521
343.33	12/10/13	12	10	8	0.789825017
343.37	12/10/13	12	10	9	0.789880216
343.42	12/10/13	12	10	10	0.789935121
343.46	12/10/13	12	10	11	0.789989736
343.5	12/10/13	12	10	12	0.790044065
343.54	12/10/13	12	10	13	0.790098111
343.58	12/10/13	12	10	14	0.790151878
343.62	12/10/13	12	10	15	0.79020537
343.67	12/10/13	12	10	16	0.79025859
343.71	12/10/13	12	10	17	0.790311544
343.75	12/10/13	12	10	18	0.790364234
343.79	12/10/13	12	10	19	0.790416665
343.83	12/10/13	12	10	20	0.790468842
343.87	12/10/13	12	10	21	0.790520769
343.92	12/10/13	12	10	22	0.790572449
343.96	12/10/13	12	10	23	0.790623888
344	12/10/13	12	10	0	0.790675091
344.04	12/11/13	12	11	1	0.790726062
344.08	12/11/13	12	11	2	0.790776805
344.12	12/11/13	12	11	3	0.790827327
344.17	12/11/13	12	11	4	0.790877631
344.21	12/11/13	12	11	5	0.790927723
344.25	12/11/13	12	11	6	0.790977608
344.29	12/11/13	12	11	7	0.791027291
344.33	12/11/13	12	11	8	0.791076778
344.37	12/11/13	12	11	9	0.791126074
344.42	12/11/13	12	11	10	0.791175185
344.46	12/11/13	12	11	11	0.791224115
344.5	12/11/13	12	11	12	0.791272872
344.54	12/11/13	12	11	13	0.79132146
344.58	12/11/13	12	11	14	0.791369886
344.62	12/11/13	12	11	15	0.791418156
344.67	12/11/13	12	11	16	0.791466275
344.71	12/11/13	12	11	17	0.791514249
344.75	12/11/13	12	11	18	0.791562086
344.79	12/11/13	12	11	19	0.791609791
344.83	12/11/13	12	11	20	0.791657371
344.87	12/11/13	12	11	21	0.791704831
344.92	12/11/13	12	11	22	0.79175218
344.96	12/11/13	12	11	23	0.791799423
345	12/11/13	12	11	0	0.791846567
345.04	12/12/13	12	12	1	0.791893619
345.08	12/12/13	12	12	2	0.791940586
345.12	12/12/13	12	12	3	0.791987476
345.17	12/12/13	12	12	4	0.792034294
345.21	12/12/13	12	12	5	0.792081049
345.25	12/12/13	12	12	6	0.792127747
345.29	12/12/13	12	12	7	0.792174397
345.33	12/12/13	12	12	8	0.792221004
345.37	12/12/13	12	12	9	0.792267578
345.42	12/12/13	12	12	10	0.792314126
345.46	12/12/13	12	12	11	0.792360655
345.5	12/12/13	12	12	12	0.792407174
345.54	12/12/13	12	12	13	0.792453689
345.58	12/12/13	12	12	14	0.79250021
345.62	12/12/13	12	12	15	0.792546744
345.67	12/12/13	12	12	16	0.7925933
345.71	12/12/13	12	12	17	0.792639885
345.75	12/12/13	12	12	18	0.792686508
345.79	12/12/13	12	12	19	0.792733178
345.83	12/12/13	12	12	20	0.792779903
345.87	12/12/13	12	12	21	0.792826692
345.92	12/12/13	12	12	22	0.792873553
345.96	12/12/13	12	12	23	0.792920496
346	12/12/13	12	12	0	0.792967529
346.04	12/13/13	12	13	1	0.79301466
346.08	12/13/13	12	13	2	0.7930619
346.12	12/13/13	12	13	3	0.793109257
346.17	12/13/13	12	13	4	0.793156741
346.21	12/13/13	12	13	5	0.793204361
346.25	12/13/13	12	13	6	0.793252126
346.29	12/13/13	12	13	7	0.793300046
346.33	12/13/13	12	13	8	0.79334813
346.37	12/13/13	12	13	9	0.793396389
346.42	12/13/13	12	13	10	0.793444831
346.46	12/13/13	12	13	11	0.793493467
346.5	12/13/13	12	13	12	0.793542307
346.54	12/13/13	12	13	13	0.793591361
346.58	12/13/13	12	13	14	0.793640639
346.62	12/13/13	12	13	15	0.793690151
346.67	12/13/13	12	13	16	0.793739907
346.71	12/13/13	12	13	17	0.793789918
346.75	12/13/13	12	13	18	0.793840195
346.79	12/13/13	12	13	19	0.793890747
346.83	12/13/13	12	13	20	0.793941586
346.87	12/13/13	12	13	21	0.793992723
346.92	12/13/13	12	13	22	0.794044167
346.96	12/13/13	12	13	23	0.794095931
347	12/13/13	12	13	0	0.794148025
347.04	12/14/13	12	14	1	0.79420046
347.08	12/14/13	12	14	2	0.794253247
347.12	12/14/13	12	14	3	0.794306398
347.17	12/14/13	12	14	4	0.794359925
347.21	12/14/13	12	14	5	0.794413838
347.25	12/14/13	12	14	6	0.794468149
347.29	12/14/13	12	14	7	0.794522869
347.33	12/14/13	12	14	8	0.794578012
347.37	12/14/13	12	14	9	0.794633587
347.42	12/14/13	12	14	10	0.794689608
347.46	12/14/13	12	14	11	0.794746086
347.5	12/14/13	12	14	12	0.794803033
347.54	12/14/13	12	14	13	0.794860462
347.58	12/14/13	12	14	14	0.794918385
347.62	12/14/13	12	14	15	0.794976813
347.67	12/14/13	12	14	16	0.79503576
347.71	12/14/13	12	14	17	0.795095239
347.75	12/14/13	12	14	18	0.79515526
347.79	12/14/13	12	14	19	0.795215839
347.83	12/14/13	12	14	20	0.795276986
347.87	12/14/13	12	14	21	0.795338715
347.92	12/14/13	12	14	22	0.79540104
347.96	12/14/13	12	14	23	0.795463972
348	12/14/13	12	14	0	0.795527526
348.04	12/15/13	12	15	1	0.795591714
348.08	12/15/13	12	15	2	0.79565655
348.12	12/15/13	12	15	3	0.795722047
348.17	12/15/13	12	15	4	0.795788219
348.21	12/15/13	12	15	5	0.79585508
348.25	12/15/13	12	15	6	0.795922642
348.29	12/15/13	12	15	7	0.79599092
348.33	12/15/13	12	15	8	0.796059927
348.37	12/15/13	12	15	9	0.796129678
348.42	12/15/13	12	15	10	0.796200187
348.46	12/15/13	12	15	11	0.796271467
348.5	12/15/13	12	15	12	0.796343534
348.54	12/15/13	12	15	13	0.7964164
348.58	12/15/13	12	15	14	0.796490081
348.62	12/15/13	12	15	15	0.796564409
348.67	12/15/13	12	15	16	0.79663879
348.71	12/15/13	12	15	17	0.796713178
348.75	12/15/13	12	15	18	0.796787572
348.79	12/15/13	12	15	19	0.796861972
348.83	12/15/13	12	15	20	0.796936377
348.87	12/15/13	12	15	21	0.797010789
348.92	12/15/13	12	15	22	0.797085206
348.96	12/15/13	12	15	23	0.797159628
349	12/15/13	12	15	0	0.797234055
349.04	12/16/13	12	16	1	0.797308488
349.08	12/16/13	12	16	2	0.797382925
349.12	12/16/13	12	16	3	0.797457367
349.17	12/16/13	12	16	4	0.797531813
349.21	12/16/13	12	16	5	0.797606263
349.25	12/16/13	12	16	6	0.797680718
349.29	12/16/13	12	16	7	0.797755176
349.33	12/16/13	12	16	8	0.797829638
349.37	12/16/13	12	16	9	0.797904103
